Date,Product,CumulativeProduction,CumulativeDemand,Balance
2025-11-18,Product_5,1223772,1076200,147572
2025-11-18,Product_6,865083,759834,105249
2025-11-18,Product_7,1647297,1448856,198441
2025-11-18,Product_8,3555292,3130456,424836
2025-11-18,Product_9,504393,440950,63443
2025-11-19,Product_1,2013970,1758260,255710
2025-11-19,Product_10,3202463,2800654,401809
2025-11-19,Product_2,2369401,2056556,312845
2025-11-19,Product_3,117948,93693,24255
2025-11-19,Product_4,2782625,2421837,360788
2025-11-19,Product_5,1228971,1076200,152771
2025-11-19,Product_6,867994,759834,108160
2025-11-19,Product_7,1654312,1448856,205456
2025-11-19,Product_8,3571674,3130456,441218
2025-11-19,Product_9,506619,440950,65669
2025-11-20,Product_1,2021338,1758260,263078
2025-11-20,Product_10,3211491,2824228,387263
2025-11-20,Product_2,2377718,2081210,296508
2025-11-20,Product_3,118446,93693,24753
2025-11-20,Product_4,2793923,2421837,372086
2025-11-20,Product_5,1234710,1076200,158510
2025-11-20,Product_6,871587,759834,111753
2025-11-20,Product_7,1659132,1448856,210276
2025-11-20,Product_8,3585678,3130456,455222
2025-11-20,Product_9,508645,440950,67695
2025-11-21,Product_1,2031152,1792983,238169
2025-11-21,Product_10,3225630,2824228,401402
2025-11-21,Product_2,2386109,2081210,304899
2025-11-21,Product_3,118903,93693,25210
2025-11-21,Product_4,2803431,2421837,381594
2025-11-21,Product_5,1238457,1076200,162257
2025-11-21,Product_6,875382,759834,115548
2025-11-21,Product_7,1665416,1448856,216560
2025-11-21,Product_8,3600344,3130456,469888
2025-11-21,Product_9,510960,440950,70010
2025-11-22,Product_1,2031591,1792983,238608
2025-11-22,Product_10,3226369,2824228,402141
2025-11-22,Product_2,2386419,2081210,305209
2025-11-22,Product_3,118932,93693,25239
2025-11-22,Product_4,2804051,2452685,351366
2025-11-22,Product_5,1238706,1076200,162506
2025-11-22,Product_6,875565,775415,100150
2025-11-22,Product_7,1665828,1448856,216972
2025-11-22,Product_8,3601100,3130456,470644
2025-11-22,Product_9,511058,440950,70108
2025-11-23,Product_1,2031950,1792983,238967
2025-11-23,Product_10,3226931,2852962,373969
2025-11-23,Product_2,2386827,2096127,290700
2025-11-23,Product_3,118954,95917,23037
2025-11-23,Product_4,2804680,2474656,330024
2025-11-23,Product_5,1238966,1098890,140076
2025-11-23,Product_6,875718,775415,100303
2025-11-23,Product_7,1666143,1478357,187786
2025-11-23,Product_8,3601818,3201454,400364
2025-11-23,Product_9,511136,449794,61342
2025-11-24,Product_1,2038763,1792983,245780
2025-11-24,Product_10,3240162,2852962,387200
2025-11-24,Product_2,2395064,2096127,298937
2025-11-24,Product_3,119503,95917,23586
2025-11-24,Product_4,2816827,2474656,342171
2025-11-24,Product_5,1243749,1098890,144859
2025-11-24,Product_6,879569,775415,104154
2025-11-24,Product_7,1670904,1478357,192547
2025-11-24,Product_8,3615066,3201454,413612
2025-11-24,Product_9,513406,449794,63612
2025-11-25,Product_1,2046849,1792983,253866
2025-11-25,Product_10,3252253,2852962,399291
2025-11-25,Product_2,2404338,2096127,308211
2025-11-25,Product_3,119928,95917,24011
2025-11-25,Product_4,2829143,2474656,354487
2025-11-25,Product_5,1247372,1098890,148482
2025-11-25,Product_6,882679,775415,107264
2025-11-25,Product_7,1679290,1478357,200933
2025-11-25,Product_8,3628470,3201454,427016
2025-11-25,Product_9,515281,449794,65487
2025-11-26,Product_1,2053437,1792983,260454
2025-11-26,Product_10,3265485,2852962,412523
2025-11-26,Product_2,2415513,2096127,319386
2025-11-26,Product_3,120395,95917,24478
2025-11-26,Product_4,2839786,2474656,365130
2025-11-26,Product_5,1252150,1098890,153260
2025-11-26,Product_6,885911,775415,110496
2025-11-26,Product_7,1686501,1478357,208144
2025-11-26,Product_8,3640866,3201454,439412
2025-11-26,Product_9,517372,449794,67578
2025-11-27,Product_1,2060695,1792983,267712
2025-11-27,Product_10,3276926,2873303,403623
2025-11-27,Product_2,2424751,2113399,311352
2025-11-27,Product_3,120791,95917,24874
2025-11-27,Product_4,2849348,2474656,374692
2025-11-27,Product_5,1256934,1098890,158044
2025-11-27,Product_6,888925,775415,113510
2025-11-27,Product_7,1692983,1478357,214626
2025-11-27,Product_8,3655911,3201454,454457
2025-11-27,Product_9,519170,449794,69376
2025-11-28,Product_1,2069156,1792983,276173
2025-11-28,Product_10,3287899,2909431,378468
2025-11-28,Product_2,2432871,2113399,319472
2025-11-28,Product_3,121296,95917,25379
2025-11-28,Product_4,2859026,2474656,384370
2025-11-28,Product_5,1261861,1098890,162971
2025-11-28,Product_6,893128,775415,117713
2025-11-28,Product_7,1699178,1478357,220821
2025-11-28,Product_8,3669882,3201454,468428
2025-11-28,Product_9,521656,449794,71862
2025-11-29,Product_1,2069631,1806530,263101
2025-11-29,Product_10,3288632,2909431,379201
2025-11-29,Product_2,2433348,2137212,296136
2025-11-29,Product_3,121325,95917,25408
2025-11-29,Product_4,2859447,2474656,384791
2025-11-29,Product_5,1262092,1098890,163202
2025-11-29,Product_6,893321,775415,117906
2025-11-29,Product_7,1699560,1478357,221203
2025-11-29,Product_8,3670521,3201454,469067
2025-11-29,Product_9,521743,449794,71949
2025-11-30,Product_1,2070073,1826783,243290
2025-11-30,Product_10,3289260,2909431,379829
2025-11-30,Product_2,2433906,2137212,296694
2025-11-30,Product_3,121348,98031,23317
2025-11-30,Product_4,2860025,2522876,337149
2025-11-30,Product_5,1262328,1119235,143093
2025-11-30,Product_6,893513,790776,102737
2025-11-30,Product_7,1699862,1507699,192163
2025-11-30,Product_8,3671161,3265026,406135
2025-11-30,Product_9,521838,459228,62610
2025-12-01,Product_1,2075402,1826783,248619
2025-12-01,Product_10,3305822,2909431,396391
2025-12-01,Product_2,2442143,2137212,304931
2025-12-01,Product_3,121809,98031,23778
2025-12-01,Product_4,2871064,2522876,348188
2025-12-01,Product_5,1267360,1119235,148125
2025-12-01,Product_6,897707,790776,106931
2025-12-01,Product_7,1707588,1507699,199889
2025-12-01,Product_8,3682813,3265026,417787
2025-12-01,Product_9,523874,459228,64646
2025-12-02,Product_1,2083906,1826783,257123
2025-12-02,Product_10,3318638,2909431,409207
2025-12-02,Product_2,2450488,2137212,313276
2025-12-02,Product_3,122205,98031,24174
2025-12-02,Product_4,2881521,2522876,358645
2025-12-02,Product_5,1272766,1119235,153531
2025-12-02,Product_6,902738,790776,111962
2025-12-02,Product_7,1714726,1507699,207027
2025-12-02,Product_8,3699166,3265026,434140
2025-12-02,Product_9,525552,459228,66324
2025-12-03,Product_1,2092140,1826783,265357
2025-12-03,Product_10,3329615,2909431,420184
2025-12-03,Product_2,2460979,2137212,323767
2025-12-03,Product_3,122665,98031,24634
2025-12-03,Product_4,2887763,2522876,364887
2025-12-03,Product_5,1277612,1119235,158377
2025-12-03,Product_6,905373,790776,114597
2025-12-03,Product_7,1721581,1507699,213882
2025-12-03,Product_8,3713616,3265026,448590
2025-12-03,Product_9,527662,459228,68434
2025-12-04,Product_1,2100805,1826783,274022
2025-12-04,Product_10,3344733,2944428,400305
2025-12-04,Product_2,2470352,2137212,333140
2025-12-04,Product_3,123028,98031,24997
2025-12-04,Product_4,2896893,2522876,374017
2025-12-04,Product_5,1282386,1119235,163151
2025-12-04,Product_6,908530,790776,117754
2025-12-04,Product_7,1728348,1507699,220649
2025-12-04,Product_8,3726069,3265026,461043
2025-12-04,Product_9,530162,459228,70934
2025-12-05,Product_1,2110958,1826783,284175
2025-12-05,Product_10,3358732,2944428,414304
2025-12-05,Product_2,2481006,2137212,343794
2025-12-05,Product_3,123440,98031,25409
2025-12-05,Product_4,2910034,2550276,359758
2025-12-05,Product_5,1287551,1119235,168316
2025-12-05,Product_6,911757,790776,120981
2025-12-05,Product_7,1734807,1507699,227108
2025-12-05,Product_8,3742134,3265026,477108
2025-12-05,Product_9,532030,468190,63840
2025-12-06,Product_1,2111241,1863957,247284
2025-12-06,Product_10,3359442,2944428,415014
2025-12-06,Product_2,2481491,2178929,302562
2025-12-06,Product_3,123465,98031,25434
2025-12-06,Product_4,2910541,2550276,360265
2025-12-06,Product_5,1287733,1119235,168498
2025-12-06,Product_6,911912,790776,121136
2025-12-06,Product_7,1735191,1507699,227492
2025-12-06,Product_8,3742791,3296864,445927
2025-12-06,Product_9,532137,468190,63947
2025-12-07,Product_1,2111615,1863957,247658
2025-12-07,Product_10,3360198,2972036,388162
2025-12-07,Product_2,2482029,2178929,303100
2025-12-07,Product_3,123494,98031,25463
2025-12-07,Product_4,2911136,2568218,342918
2025-12-07,Product_5,1288007,1141818,146189
2025-12-07,Product_6,912062,806691,105371
2025-12-07,Product_7,1735481,1539560,195921
2025-12-07,Product_8,3743358,3328026,415332
2025-12-07,Product_9,532196,468190,64006
2025-12-08,Product_1,2120555,1863957,256598
2025-12-08,Product_10,3371791,2972036,399755
2025-12-08,Product_2,2490272,2178929,311343
2025-12-08,Product_3,124176,98031,26145
2025-12-08,Product_4,2920083,2568218,351865
2025-12-08,Product_5,1293126,1141818,151308
2025-12-08,Product_6,915474,806691,108783
2025-12-08,Product_7,1740525,1539560,200965
2025-12-08,Product_8,3759961,3328026,431935
2025-12-08,Product_9,534211,468190,66021
2025-12-09,Product_1,2126829,1863957,262872
2025-12-09,Product_10,3384418,2972036,412382
2025-12-09,Product_2,2500029,2178929,321100
2025-12-09,Product_3,124614,98031,26583
2025-12-09,Product_4,2933850,2568218,365632
2025-12-09,Product_5,1298284,1141818,156466
2025-12-09,Product_6,918400,806691,111709
2025-12-09,Product_7,1747817,1539560,208257
2025-12-09,Product_8,3773221,3328026,445195
2025-12-09,Product_9,536145,468190,67955
2025-12-10,Product_1,2136892,1863957,272935
2025-12-10,Product_10,3396980,2972036,424944
2025-12-10,Product_2,2509510,2178929,330581
2025-12-10,Product_3,125199,98031,27168
2025-12-10,Product_4,2944947,2568218,376729
2025-12-10,Product_5,1304160,1141818,162342
2025-12-10,Product_6,922165,806691,115474
2025-12-10,Product_7,1755138,1539560,215578
2025-12-10,Product_8,3786780,3328026,458754
2025-12-10,Product_9,537928,468190,69738
2025-12-11,Product_1,2145601,1863957,281644
2025-12-11,Product_10,3407395,2972036,435359
2025-12-11,Product_2,2517528,2178929,338599
2025-12-11,Product_3,125699,98031,27668
2025-12-11,Product_4,2956803,2568218,388585
2025-12-11,Product_5,1307798,1141818,165980
2025-12-11,Product_6,925783,806691,119092
2025-12-11,Product_7,1762319,1539560,222759
2025-12-11,Product_8,3801339,3328026,473313
2025-12-11,Product_9,540295,468190,72105
2025-12-12,Product_1,2154918,1863957,290961
2025-12-12,Product_10,3419820,2972036,447784
2025-12-12,Product_2,2525048,2217462,307586
2025-12-12,Product_3,126171,98031,28140
2025-12-12,Product_4,2972153,2568218,403935
2025-12-12,Product_5,1311426,1141818,169608
2025-12-12,Product_6,929639,806691,122948
2025-12-12,Product_7,1769439,1539560,229879
2025-12-12,Product_8,3818317,3328026,490291
2025-12-12,Product_9,542235,473865,68370
2025-12-13,Product_1,2155297,1863957,291340
2025-12-13,Product_10,3420598,2972036,448562
2025-12-13,Product_2,2525591,2217462,308129
2025-12-13,Product_3,126197,100463,25734
2025-12-13,Product_4,2972853,2568218,404635
2025-12-13,Product_5,1311695,1162199,149496
2025-12-13,Product_6,929833,822306,107527
2025-12-13,Product_7,1769759,1539560,230199
2025-12-13,Product_8,3819045,3328026,491019
2025-12-13,Product_9,542334,473865,68469
2025-12-14,Product_1,2155762,1902708,253054
2025-12-14,Product_10,3421270,3025789,395481
2025-12-14,Product_2,2526058,2217462,308596
2025-12-14,Product_3,126221,100463,25758
2025-12-14,Product_4,2973398,2622947,350451
2025-12-14,Product_5,1311953,1162199,149754
2025-12-14,Product_6,930030,822306,107724
2025-12-14,Product_7,1770135,1569175,200960
2025-12-14,Product_8,3819641,3395979,423662
2025-12-14,Product_9,542431,477292,65139
2025-12-15,Product_1,2165402,1902708,262694
2025-12-15,Product_10,3431647,3025789,405858
2025-12-15,Product_2,2534417,2217462,316955
2025-12-15,Product_3,126715,100463,26252
2025-12-15,Product_4,2983818,2622947,360871
2025-12-15,Product_5,1317265,1162199,155066
2025-12-15,Product_6,933442,822306,111136
2025-12-15,Product_7,1776833,1569175,207658
2025-12-15,Product_8,3835397,3395979,439418
2025-12-15,Product_9,543892,477292,66600
2025-12-16,Product_1,2174016,1902708,271308
2025-12-16,Product_10,3441632,3025789,415843
2025-12-16,Product_2,2544164,2217462,326702
2025-12-16,Product_3,127172,100463,26709
2025-12-16,Product_4,2994716,2622947,371769
2025-12-16,Product_5,1322094,1162199,159895
2025-12-16,Product_6,938215,822306,115909
2025-12-16,Product_7,1783095,1569175,213920
2025-12-16,Product_8,3848928,3395979,452949
2025-12-16,Product_9,545597,477292,68305
2025-12-17,Product_1,2182646,1902708,279938
2025-12-17,Product_10,3457937,3025789,432148
2025-12-17,Product_2,2555747,2217462,338285
2025-12-17,Product_3,127557,100463,27094
2025-12-17,Product_4,3007071,2622947,384124
2025-12-17,Product_5,1327809,1162199,165610
2025-12-17,Product_6,941970,822306,119664
2025-12-17,Product_7,1789546,1569175,220371
2025-12-17,Product_8,3867684,3395979,471705
2025-12-17,Product_9,547951,477292,70659
2025-12-18,Product_1,2191336,1902708,288628
2025-12-18,Product_10,3470829,3025789,445040
2025-12-18,Product_2,2562276,2217462,344814
2025-12-18,Product_3,127932,100463,27469
2025-12-18,Product_4,3018386,2622947,395439
2025-12-18,Product_5,1333743,1162199,171544
2025-12-18,Product_6,944588,822306,122282
2025-12-18,Product_7,1798379,1569175,229204
2025-12-18,Product_8,3882324,3395979,486345
2025-12-18,Product_9,549360,477292,72068
2025-12-19,Product_1,2198618,1902708,295910
2025-12-19,Product_10,3482649,3057134,425515
2025-12-19,Product_2,2569985,2217462,352523
2025-12-19,Product_3,128469,100463,28006
2025-12-19,Product_4,3029220,2649501,379719
2025-12-19,Product_5,1339337,1162199,177138
2025-12-19,Product_6,947680,822306,125374
2025-12-19,Product_7,1803402,1599698,203704
2025-12-19,Product_8,3892074,3395979,496095
2025-12-19,Product_9,551187,477292,73895
2025-12-20,Product_1,2199028,1902708,296320
2025-12-20,Product_10,3483278,3080446,402832
2025-12-20,Product_2,2570414,2217462,352952
2025-12-20,Product_3,128492,100463,28029
2025-12-20,Product_4,3029924,2649501,380423
2025-12-20,Product_5,1339588,1162199,177389
2025-12-20,Product_6,947815,822306,125509
2025-12-20,Product_7,1803768,1599698,204070
2025-12-20,Product_8,3892848,3395979,496869
2025-12-20,Product_9,551284,477292,73992
2025-12-21,Product_1,2199438,1941782,257656
2025-12-21,Product_10,3483789,3080446,403343
2025-12-21,Product_2,2571022,2256157,314865
2025-12-21,Product_3,128514,102548,25966
2025-12-21,Product_4,3030492,2671873,358619
2025-12-21,Product_5,1339767,1187658,152109
2025-12-21,Product_6,947998,838595,109403
2025-12-21,Product_7,1804023,1599698,204325
2025-12-21,Product_8,3893799,3461140,432659
2025-12-21,Product_9,551415,485427,65988
2025-12-22,Product_1,2208331,1941782,266549
2025-12-22,Product_10,3499758,3080446,419312
2025-12-22,Product_2,2581438,2256157,325281
2025-12-22,Product_3,129006,102548,26458
2025-12-22,Product_4,3046061,2671873,374188
2025-12-22,Product_5,1345614,1187658,157956
2025-12-22,Product_6,951590,838595,112995
2025-12-22,Product_7,1810738,1599698,211040
2025-12-22,Product_8,3912027,3461140,450887
2025-12-22,Product_9,553729,485427,68302
2025-12-23,Product_1,2218018,1941782,276236
2025-12-23,Product_10,3512163,3080446,431717
2025-12-23,Product_2,2592600,2256157,336443
2025-12-23,Product_3,129557,102548,27009
2025-12-23,Product_4,3057815,2671873,385942
2025-12-23,Product_5,1351827,1187658,164169
2025-12-23,Product_6,954997,838595,116402
2025-12-23,Product_7,1817131,1599698,217433
2025-12-23,Product_8,3930852,3461140,469712
2025-12-23,Product_9,555634,485427,70207
2025-12-24,Product_1,2225116,1941782,283334
2025-12-24,Product_10,3528077,3080446,447631
2025-12-24,Product_2,2600912,2256157,344755
2025-12-24,Product_3,130063,102548,27515
2025-12-24,Product_4,3072542,2671873,400669
2025-12-24,Product_5,1357596,1187658,169938
2025-12-24,Product_6,959775,838595,121180
2025-12-24,Product_7,1821838,1599698,222140
2025-12-24,Product_8,3943383,3461140,482243
2025-12-24,Product_9,558124,485427,72697
2025-12-25,Product_1,2233410,1941782,291628
2025-12-25,Product_10,3541407,3080446,460961
2025-12-25,Product_2,2609270,2256157,353113
2025-12-25,Product_3,130508,102548,27960
2025-12-25,Product_4,3084802,2671873,412929
2025-12-25,Product_5,1362170,1187658,174512
2025-12-25,Product_6,963755,838595,125160
2025-12-25,Product_7,1829099,1599698,229401
2025-12-25,Product_8,3960230,3461140,499090
2025-12-25,Product_9,559978,485427,74551
2025-12-26,Product_1,2243759,1981911,261848
2025-12-26,Product_10,3557499,3080446,477053
2025-12-26,Product_2,2620008,2256157,363851
2025-12-26,Product_3,131094,102548,28546
2025-12-26,Product_4,3098142,2671873,426269
2025-12-26,Product_5,1367982,1187658,180324
2025-12-26,Product_6,967840,847168,120672
2025-12-26,Product_7,1835580,1628460,207120
2025-12-26,Product_8,3973468,3461140,512328
2025-12-26,Product_9,562384,485427,76957
2025-12-27,Product_1,2244136,1981911,262225
2025-12-27,Product_10,3558188,3080446,477742
2025-12-27,Product_2,2620516,2277590,342926
2025-12-27,Product_3,131125,104850,26275
2025-12-27,Product_4,3098662,2732278,366384
2025-12-27,Product_5,1368280,1187658,180622
2025-12-27,Product_6,967999,847168,120831
2025-12-27,Product_7,1835816,1628460,207356
2025-12-27,Product_8,3974237,3461140,513097
2025-12-27,Product_9,562467,495348,67119
2025-12-28,Product_1,2244508,1981911,262597
2025-12-28,Product_10,3558938,3146002,412936
2025-12-28,Product_2,2621062,2301065,319997
2025-12-28,Product_3,131152,104850,26302
2025-12-28,Product_4,3099172,2732278,366894
2025-12-28,Product_5,1368607,1213338,155269
2025-12-28,Product_6,968156,857073,111083
2025-12-28,Product_7,1836204,1628460,207744
2025-12-28,Product_8,3974840,3533263,441577
2025-12-28,Product_9,562589,495348,67241
2025-12-29,Product_1,2253278,1981911,271367
2025-12-29,Product_10,3573694,3146002,427692
2025-12-29,Product_2,2630891,2301065,329826
2025-12-29,Product_3,131722,104850,26872
2025-12-29,Product_4,3111697,2732278,379419
2025-12-29,Product_5,1373216,1213338,159878
2025-12-29,Product_6,971879,857073,114806
2025-12-29,Product_7,1844600,1628460,216140
2025-12-29,Product_8,3988320,3533263,455057
2025-12-29,Product_9,564561,495348,69213
2025-12-30,Product_1,2262884,1981911,280973
2025-12-30,Product_10,3588284,3146002,442282
2025-12-30,Product_2,2641445,2301065,340380
2025-12-30,Product_3,132313,104850,27463
2025-12-30,Product_4,3125175,2732278,392897
2025-12-30,Product_5,1378350,1213338,165012
2025-12-30,Product_6,975685,857073,118612
2025-12-30,Product_7,1853067,1628460,224607
2025-12-30,Product_8,4001752,3533263,468489
2025-12-30,Product_9,566340,495348,70992
2025-12-31,Product_1,2271439,2005203,266236
2025-12-31,Product_10,3602347,3184437,417910
2025-12-31,Product_2,2651835,2329306,322529
2025-12-31,Product_3,132897,104850,28047
2025-12-31,Product_4,3137004,2765698,371306
2025-12-31,Product_5,1384271,1227700,156571
2025-12-31,Product_6,978366,866218,112148
2025-12-31,Product_7,1860373,1650639,209734
2025-12-31,Product_8,4018744,3571096,447648
2025-12-31,Product_9,568379,500276,68103
